Pokemon#,Level/TM/HM,Move_Name,Type,Power,Accuracy,PP,,,,,,,,,,,,,,,,,,,
133,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
133,27,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
133,31,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
133,37,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
133,45,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
133,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
133,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
133,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
133,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
133,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
133,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
133,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
133,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
133,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
133,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
133,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
133,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
133,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
134,1,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
134,1,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
134,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
134,1,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
134,27,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
134,31,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
134,37,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
134,40,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
134,42,Acid Armor,Poison,Null,Null,40,,,,,,,,,,,,,,,,,,,
134,44,Haze,Ice,Null,Null,30,,,,,,,,,,,,,,,,,,,
134,48,Mist,Ice,Null,Null,30,,,,,,,,,,,,,,,,,,,
134,54,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
134,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
134,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
134,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
134,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
134,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
134,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
134,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
134,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
134,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
134,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
134,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
134,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
134,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
134,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
134,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
134,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
134,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
134,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
134,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
135,1,ThunderShock,Electric,40,1,30,,,,,,,,,,,,,,,,,,,
135,1,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
135,1,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
135,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
135,27,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
135,31,ThunderShock,Electric,40,1,30,,,,,,,,,,,,,,,,,,,
135,37,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
135,40,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
135,42,Double Kick,Fighting,30,1,30,,,,,,,,,,,,,,,,,,,
135,44,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
135,48,Pin Missile,Bug,14,0.85,20,,,,,,,,,,,,,,,,,,,
135,54,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
135,HM05,Flash,Normal,Null,0.7,20,,,,,,,,,,,,,,,,,,,
135,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
135,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
135,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
135,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
135,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
135,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
135,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
135,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
135,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
135,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
135,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
135,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
135,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
135,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
135,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
135,TM45,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
135,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
136,1,Ember,Fire,40,1,25,,,,,,,,,,,,,,,,,,,
136,1,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
136,1,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
136,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
136,27,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
136,31,Ember,Fire,40,1,25,,,,,,,,,,,,,,,,,,,
136,37,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
136,40,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
136,42,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
136,44,Fire Spin,Fire,15,0.7,15,,,,,,,,,,,,,,,,,,,
136,48,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
136,54,Flamethrower,Fire,95,1,15,,,,,,,,,,,,,,,,,,,
136,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
136,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
136,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
136,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
136,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
136,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
136,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
136,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
136,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
136,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
136,TM38,Fire Blast,Fire,120,0.85,5,,,,,,,,,,,,,,,,,,,
136,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
136,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
136,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
136,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
137,1,Conversion,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
137,1,Sharpen,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
137,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
137,23,Psybeam,Psychic,65,1,20,,,,,,,,,,,,,,,,,,,
137,28,Recover,Normal,Null,Null,20,,,,,,,,,,,,,,,,,,,
137,35,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
137,42,Tri Attack,Normal,80,1,10,,,,,,,,,,,,,,,,,,,
137,HM05,Flash,Normal,Null,0.7,20,,,,,,,,,,,,,,,,,,,
137,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
137,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
137,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
137,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
137,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
137,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
137,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
137,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
137,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
137,TM29,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
137,TM30,Teleport,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
137,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
137,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
137,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
137,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
137,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
137,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
137,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
137,TM45,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
137,TM46,Psywave,Psychic,Null,0.8,15,,,,,,,,,,,,,,,,,,,
137,TM49,Tri Attack,Normal,80,1,10,,,,,,,,,,,,,,,,,,,
137,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
138,1,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
138,1,Withdraw,Water,Null,Null,40,,,,,,,,,,,,,,,,,,,
138,34,Horn Attack,Normal,65,1,25,,,,,,,,,,,,,,,,,,,
138,39,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
138,46,Spike Cannon,Normal,20,1,15,,,,,,,,,,,,,,,,,,,
138,53,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
138,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
138,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
138,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
138,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
138,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
138,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
138,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
138,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
138,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
138,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
138,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
138,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
138,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
138,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
138,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
138,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
139,1,Horn Attack,Normal,65,1,25,,,,,,,,,,,,,,,,,,,
139,1,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
139,1,Withdraw,Water,Null,Null,40,,,,,,,,,,,,,,,,,,,
139,34,Horn Attack,Normal,65,1,25,,,,,,,,,,,,,,,,,,,
139,39,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
139,44,Spike Cannon,Normal,20,1,15,,,,,,,,,,,,,,,,,,,
139,49,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
139,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
139,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
139,TM07,Horn Drill,Normal,Null,0.3,5,,,,,,,,,,,,,,,,,,,
139,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
139,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
139,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
139,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
139,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
139,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
139,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
139,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
139,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
139,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
139,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
139,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
139,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
139,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
139,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
139,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
139,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
139,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
140,1,Harden,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
140,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
140,34,Absorb,Grass,20,1,20,,,,,,,,,,,,,,,,,,,
140,39,Slash,Normal,70,1,20,,,,,,,,,,,,,,,,,,,
140,44,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
140,49,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
140,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
140,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
140,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
140,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
140,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
140,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
140,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
140,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
140,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
140,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
140,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
140,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
140,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
140,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
140,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
140,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
141,1,Absorb,Grass,20,1,20,,,,,,,,,,,,,,,,,,,
141,1,Harden,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
141,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
141,34,Absorb,Grass,20,1,20,,,,,,,,,,,,,,,,,,,
141,39,Slash,Normal,70,1,20,,,,,,,,,,,,,,,,,,,
141,46,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
141,53,Hydro Pump,Water,120,0.8,5,,,,,,,,,,,,,,,,,,,
141,HM01Y,Cut,Normal,50,0.95,30,,,,,,,,,,,,,,,,,,,
141,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
141,TM02,Razor Wind,Normal,80,0.75,10,,,,,,,,,,,,,,,,,,,
141,TM03,Swords Dance,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
141,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
141,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
141,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
141,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
141,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
141,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
141,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
141,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
141,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
141,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
141,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
141,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
141,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
141,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
141,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
141,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
141,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
141,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
141,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
141,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
142,1,Wing Attack,Flying,35,1,35,,,,,,,,,,,,,,,,,,,
142,1,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
142,33,Supersonic,Normal,Null,0.55,20,,,,,,,,,,,,,,,,,,,
142,38,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
142,45,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
142,54,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
142,HM02,Fly,Flying,70,0.95,15,,,,,,,,,,,,,,,,,,,
142,TM02,Razor Wind,Normal,80,0.75,10,,,,,,,,,,,,,,,,,,,
142,TM04,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
142,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
142,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
142,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
142,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
142,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
142,TM23,Dragon Rage,Dragon,Null,1,10,,,,,,,,,,,,,,,,,,,
142,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
142,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
142,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
142,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
142,TM38,Fire Blast,Fire,120,0.85,5,,,,,,,,,,,,,,,,,,,
142,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
142,TM43,Sky Attack,Flying,140,0.9,5,,,,,,,,,,,,,,,,,,,
142,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
142,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
143,1,Headbutt,Normal,70,1,15,,,,,,,,,,,,,,,,,,,
143,1,Amnesia,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
143,1,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
143,35,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
143,41,Harden,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
143,48,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
143,56,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
143,HM03,Surf,Water,95,1,15,,,,,,,,,,,,,,,,,,,
143,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
143,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
143,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
143,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
143,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
143,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
143,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
143,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
143,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
143,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
143,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
143,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
143,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
143,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
143,TM18,Counter,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
143,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
143,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
143,TM22,SolarBeam,Grass,120,1,10,,,,,,,,,,,,,,,,,,,
143,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
143,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
143,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
143,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
143,TM29,Psychic,Psychic,90,1,10,,,,,,,,,,,,,,,,,,,
143,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
143,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
143,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
143,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
143,TM35,Metronome,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
143,TM36,Selfdestruct,Normal,130,1,5,,,,,,,,,,,,,,,,,,,
143,TM38,Fire Blast,Fire,120,0.85,5,,,,,,,,,,,,,,,,,,,
143,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
143,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
143,TM46,Psywave,Psychic,Null,0.8,15,,,,,,,,,,,,,,,,,,,
143,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
143,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
144,1,Peck,Flying,35,1,35,,,,,,,,,,,,,,,,,,,
144,1,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
144,51,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
144,55,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
144,60,Mist,Ice,Null,Null,30,,,,,,,,,,,,,,,,,,,
144,HM02,Fly,Flying,70,0.95,15,,,,,,,,,,,,,,,,,,,
144,TM02,Razor Wind,Normal,80,0.75,10,,,,,,,,,,,,,,,,,,,
144,TM04,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
144,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
144,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
144,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
144,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
144,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
144,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
144,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
144,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
144,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
144,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
144,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
144,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
144,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
144,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
144,TM43,Sky Attack,Flying,140,0.9,5,,,,,,,,,,,,,,,,,,,
144,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
144,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
145,1,ThunderShock,Electric,40,1,30,,,,,,,,,,,,,,,,,,,
145,1,Drill Peck,Flying,80,1,20,,,,,,,,,,,,,,,,,,,
145,51,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
145,55,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
145,60,Light Screen,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
145,HM02,Fly,Flying,70,0.95,15,,,,,,,,,,,,,,,,,,,
